PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Age_na
294,0,1.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.01727404957593672,0.0,0.0,0.0
419,0,0.5,0.0,0.0,0.36972141686625487,0.0,0.0,0.0,0.025374310111545468,0.0,0.0,0.0
433,1,0.5,0.0,1.0,0.5209882768183537,0.125,0.0,0.0,0.050748620223090936,0.0,0.0,0.0
300,1,0.0,0.0,1.0,0.6218328501197529,0.0,0.16666666666666666,0.0,0.4831284260198326,1.0,0.6666666666666666,0.0
159,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.016908073949327893,0.0,0.0,1.0
63,0,0.0,0.0,0.0,0.5588049918063784,0.125,0.0,0.0,0.16293234896625058,1.0,0.0,0.0
80,1,1.0,0.0,1.0,0.36972141686625487,0.0,0.0,0.0,0.024349578357040744,0.0,0.0,0.0
504,0,1.0,0.0,1.0,0.45796041850497915,0.0,0.0,0.0,0.018713553707264782,0.0,0.0,0.0
232,0,1.0,0.0,0.0,0.35711584520358,0.0,0.0,0.0,0.015175789316712771,0.0,0.0,0.0
390,1,0.5,0.0,1.0,0.20584898525148115,0.0,0.0,0.0,0.023422440102965045,0.0,0.6666666666666666,0.0
620,0,0.5,0.0,0.0,0.3192991302155552,0.0,0.0,0.0,0.020494635090094415,0.0,0.0,0.0
363,0,1.0,0.0,1.0,0.5588049918063784,0.0,0.16666666666666666,0.0,0.028212719478023115,0.0,0.6666666666666666,0.0
571,1,0.5,0.0,0.0,0.7730997100718517,0.0,0.0,0.0,0.020494635090094415,0.0,0.0,0.0
265,0,1.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.015126992566498259,0.0,0.3333333333333333,1.0
645,1,1.0,0.0,1.0,0.0010084457330139917,0.25,0.16666666666666666,0.0,0.03758969818624431,0.0,0.6666666666666666,0.0
385,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.015411575213749286,0.0,0.0,1.0
763,1,1.0,0.0,0.0,0.24366570023950587,0.0,0.0,0.0,0.014110458666029575,0.0,0.6666666666666666,0.0
514,1,0.0,0.0,1.0,0.6722551367704526,0.125,0.0,0.0,0.11594107850967697,0.0,0.6666666666666666,0.0
86,1,1.0,0.0,1.0,0.40753813185427956,0.375,0.0,0.0,0.030937139635999665,0.0,0.0,0.0
353,0,1.0,0.0,0.0,0.18063784192613136,0.125,0.16666666666666666,0.0,0.014110458666029575,0.0,0.6666666666666666,0.0
76,0,1.0,0.0,0.0,0.30669355855288033,0.0,0.0,0.0,0.014931805565640218,1.0,0.0,0.0
632,0,1.0,0.0,0.0,0.6344384217824278,0.0,0.0,0.0,0.013768881414528002,0.0,0.0,0.0
396,0,1.0,0.0,0.0,0.26887684356485564,0.0,0.0,0.0,0.015216388212891242,0.0,0.0,0.0
295,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.015411575213749286,0.0,0.0,0.0
501,0,1.0,0.0,0.0,0.20584898525148115,0.0,0.0,0.0,0.016908073949327893,0.0,0.0,0.0
223,0,1.0,0.0,0.0,0.6344384217824278,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,0.0
2,1,0.0,0.0,1.0,0.4705659901676541,0.125,0.0,0.0,0.13913573538264068,1.0,0.6666666666666666,0.0
426,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.014151057562208049,0.0,0.0,1.0
761,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.028302115124416098,0.0,0.0,1.0
781,1,1.0,0.0,1.0,0.15542669860078154,0.0,0.0,0.0,0.014110458666029575,0.0,0.6666666666666666,0.0
838,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,1.0
216,1,0.0,0.0,1.0,0.38232698852892977,0.125,0.0,0.0,0.22109807522194713,1.0,0.6666666666666666,0.0
834,0,1.0,0.0,0.0,0.28148241522753054,0.0,0.0,0.0,0.015330377421392339,0.0,0.0,0.0
373,0,1.0,0.0,0.0,0.23106012857683098,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,0.0
141,0,1.0,0.0,1.0,0.29408798689020543,0.0,0.3333333333333333,0.0,0.029757819776815374,0.0,0.6666666666666666,1.0
440,0,0.5,0.0,0.0,0.38232698852892977,0.0,0.0,0.0,0.020494635090094415,0.0,0.0,0.0
818,0,0.5,0.0,0.0,0.38232698852892977,0.125,0.16666666666666666,0.0,0.07222738817151159,0.0,0.6666666666666666,0.0
379,0,1.0,0.0,0.0,0.24366570023950587,0.0,0.0,0.0,0.007831878409428937,0.0,0.6666666666666666,0.0
492,0,1.0,0.0,0.0,0.25627127190218074,0.0,0.0,0.0,0.014151057562208049,0.0,0.0,0.0
332,0,0.0,0.0,0.0,0.5651077776377158,0.0,0.0,0.0,0.055628295244541985,1.0,0.0,0.0
589,0,1.0,0.0,0.0,0.26887684356485564,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,0.0
359,1,1.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.01537917417160685,0.0,0.3333333333333333,1.0
675,0,0.5,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163,0,1.0,0.0,0.0,0.3192991302155552,0.0,0.0,0.0,0.015175789316712771,0.0,0.0,0.0
581,1,0.5,0.0,1.0,0.30669355855288033,0.125,0.16666666666666666,0.0,0.05855610025741262,0.0,0.0,0.0
403,0,1.0,0.0,1.0,0.25627127190218074,0.125,0.0,0.0,0.019177122834302632,0.0,0.0,0.0
672,0,0.0,0.0,0.0,0.38232698852892977,0.125,0.0,0.0,0.10149724044618187,1.0,0.0,0.0
876,1,1.0,0.0,1.0,0.18063784192613136,0.0,0.0,0.0,0.014102260811993537,0.0,0.6666666666666666,0.0
728,1,1.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.015102594191391004,0.0,0.3333333333333333,1.0
429,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.015126992566498259,0.0,0.3333333333333333,1.0
55,0,0.0,0.0,0.0,0.8109164250598765,0.0,0.16666666666666666,0.0,0.1209753416358076,1.0,0.6666666666666666,0.0
46,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,1.0
173,1,1.0,0.0,1.0,0.004159838648682718,0.125,0.16666666666666666,0.0,0.021730754366528396,0.0,0.0,0.0
448,1,0.0,0.0,0.0,0.42014370351695446,0.0,0.0,0.0,0.051822148727810165,0.0,0.0,0.0
598,0,1.0,0.0,0.0,0.609227278457078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,1,1.0,0.0,0.0,0.21845455691415605,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,0.0
241,0,1.0,0.0,1.0,0.29408798689020543,0.125,0.0,0.0,0.028212719478023115,0.0,0.6666666666666666,1.0
673,0,0.5,0.0,0.0,0.8739442833732509,0.0,0.0,0.0,0.020494635090094415,0.0,0.0,0.0
40,1,1.0,0.0,1.0,0.16803227026345646,0.125,0.0,0.0,0.021942337075458514,0.0,0.6666666666666666,0.0
284,1,1.0,0.0,0.0,0.23106012857683098,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,0.0
309,0,0.5,0.0,0.0,0.36972141686625487,0.125,0.0,0.0,0.04684488020593009,0.0,0.6666666666666666,0.0
19,0,1.0,0.0,1.0,0.38232698852892977,0.125,0.0,0.0,0.03513366015444757,0.0,0.0,0.0
770,0,1.0,0.0,0.0,0.39493256019160466,0.0,0.0,0.0,0.016322512946753766,0.0,0.0,0.0
157,1,1.0,0.0,1.0,0.19324341358880626,0.0,0.0,0.0,0.015094396337354966,0.0,0.3333333333333333,0.0
483,0,1.0,0.0,0.0,0.6218328501197529,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,0.0
211,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.013760683560491965,0.0,0.0,0.0
648,1,0.0,0.0,0.0,0.6974662800958024,0.0,0.0,0.0,0.06929138530460494,1.0,0.6666666666666666,0.0
51,0,1.0,0.0,0.0,0.07979326862473214,0.5,0.16666666666666666,0.0,0.07746484096553544,0.0,0.0,0.0
853,0,1.0,0.0,1.0,0.10500441195008194,0.125,0.16666666666666666,0.0,0.029757819776815374,0.0,0.6666666666666666,0.0
240,0,0.5,0.0,0.0,0.40753813185427956,0.0,0.0,0.0,0.023959204355324663,0.0,0.0,0.0
647,0,1.0,0.0,0.0,0.23106012857683098,0.0,0.0,0.0,0.015411575213749286,0.0,0.0,0.0
123,0,0.5,0.0,0.0,0.40123534602294214,0.125,0.0,0.0,0.058694292654020104,0.0,0.6666666666666666,0.0
789,1,1.0,0.0,0.0,0.004159838648682718,0.125,0.3333333333333333,0.0,0.04015972542654215,0.0,0.0,0.0
168,0,1.0,0.0,1.0,0.5588049918063784,0.125,0.6666666666666666,0.0,0.05445717323939373,0.0,0.0,0.0
307,1,0.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.21642978772242535,0.0,0.6666666666666666,1.0
380,0,1.0,0.0,0.0,0.23106012857683098,0.0,0.0,0.0,0.015175789316712771,0.0,0.0,0.0
743,1,0.0,0.0,1.0,0.25627127190218074,0.25,0.3333333333333333,0.0,0.5121218935012878,1.0,0.6666666666666666,0.0
11,1,1.0,0.0,1.0,0.04197655363670742,0.125,0.16666666666666666,0.0,0.03259622914329302,1.0,0.0,0.0
106,0,1.0,0.0,0.0,0.3445102735409051,0.0,0.0,0.0,0.015411575213749286,0.0,0.0,0.0
69,1,1.0,0.0,1.0,0.20584898525148115,0.5,0.3333333333333333,0.0,0.015468569817999833,0.0,0.0,0.0
254,0,1.0,0.0,0.0,0.36972141686625487,0.125,0.0,0.0,0.031425107138144774,0.0,0.0,0.0
321,0,1.0,0.0,0.0,0.26887684356485564,0.0,0.0,0.0,0.014151057562208049,0.0,0.0,0.0
707,1,0.5,0.0,1.0,0.5588049918063784,0.0,0.0,0.0,0.026350245115835676,0.0,0.0,0.0
272,1,1.0,0.0,0.0,0.30669355855288033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0,1.0,0.0,0.0,0.21845455691415605,0.125,0.16666666666666666,0.0,0.039452172548431745,0.0,0.0,0.0
753,0,1.0,0.0,0.0,0.40753813185427956,0.0,0.0,0.0,0.018542765081513996,0.0,0.0,0.0
616,1,0.5,0.0,1.0,0.29408798689020543,0.125,0.3333333333333333,0.0,0.12687155055772734,0.0,0.0,0.0
3,1,1.0,0.0,1.0,0.3192991302155552,0.0,0.0,0.0,0.015468569817999833,0.0,0.0,0.0
883,0,1.0,0.0,1.0,0.26887684356485564,0.0,0.0,0.0,0.02052723131923771,0.0,0.0,0.0
468,0,0.0,0.0,0.0,0.6974662800958024,0.0,0.0,0.0,0.051822148727810165,0.0,0.0,0.0
404,0,1.0,0.0,0.0,0.3445102735409051,0.125,0.0,0.0,0.030937139635999665,0.0,0.0,0.0
259,1,0.0,0.0,1.0,0.43274927517962936,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
721,1,0.5,0.0,1.0,0.06718769696205723,0.0,0.16666666666666666,0.0,0.06441171028315387,0.0,0.0,0.0
273,1,0.5,0.0,1.0,0.5083827051556787,0.0,0.16666666666666666,0.0,0.038061465167318204,0.0,0.0,0.0
155,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.014273049437744325,0.0,0.0,1.0
833,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.014110458666029575,0.0,0.6666666666666666,1.0
821,1,0.0,0.0,1.0,0.6470439934451027,0.125,0.16666666666666666,0.0,0.18249984580226933,1.0,0.0,0.0
383,0,1.0,0.0,0.0,0.39493256019160466,0.0,0.0,0.0,0.015468569817999833,0.0,0.0,0.0
21,0,0.5,0.0,0.0,0.43274927517962936,0.0,0.0,0.0,0.050748620223090936,0.0,0.0,0.0
586,1,0.0,0.0,1.0,0.21845455691415605,0.0,0.3333333333333333,0.0,0.1554664461834305,1.0,0.0,0.0
66,1,1.0,0.0,0.0,0.29408798689020543,0.125,0.16666666666666666,0.0,0.029757819776815374,0.0,0.6666666666666666,1.0
681,0,1.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.01588334219482317,0.0,0.3333333333333333,1.0
879,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.015411575213749286,0.0,0.0,1.0
305,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,1.0
824,1,1.0,0.0,1.0,0.3319047018782302,0.0,0.16666666666666666,0.0,0.024349578357040744,1.0,0.0,0.0
522,0,1.0,0.0,0.0,0.26887684356485564,0.0,0.0,0.0,0.015411575213749286,0.0,0.0,0.0
334,0,1.0,0.0,0.0,0.19324341358880626,0.25,0.0,0.0,0.03513366015444757,0.0,0.0,0.0
699,0,0.0,0.0,0.0,0.609227278457078,0.125,0.16666666666666666,0.0,0.21642978772242535,1.0,0.6666666666666666,0.0
482,0,0.5,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,0,1.0,0.0,1.0,0.19324341358880626,0.625,0.3333333333333333,0.0,0.09154270340242172,0.0,0.0,0.0
50,0,1.0,0.0,1.0,0.21845455691415605,0.125,0.0,0.0,0.034743286152731485,0.0,0.0,0.0
574,1,1.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.015126992566498259,0.0,0.3333333333333333,1.0
339,1,1.0,0.0,0.0,0.5588049918063784,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,0.0
262,1,1.0,0.0,0.0,0.02937098197403252,0.5,0.3333333333333333,0.0,0.06126431989431795,0.0,0.0,0.0
117,0,1.0,0.0,0.0,0.8802470692045884,0.0,0.0,0.0,0.015126992566498259,0.0,0.3333333333333333,0.0
77,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.015411575213749286,0.0,0.0,1.0
49,0,1.0,0.0,0.0,0.29408798689020543,0.25,0.0,0.0,0.04231498029001666,0.0,0.6666666666666666,1.0
844,0,1.0,0.0,0.0,0.42644648934829193,0.0,0.0,0.0,0.012565163180236457,0.0,0.6666666666666666,0.0
264,0,0.0,0.0,0.0,0.4957771334930039,0.0,0.0,0.0,0.0,1.0,0.0,0.0
719,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.030253985132996517,0.0,0.3333333333333333,1.0
621,0,1.0,0.0,0.0,0.3319047018782302,0.125,0.0,0.0,0.028212719478023115,0.0,0.6666666666666666,0.0
787,1,1.0,0.0,1.0,0.21845455691415605,0.0,0.0,0.0,0.014630827210317117,0.0,0.0,0.0
65,0,0.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.05410739813385612,0.0,0.6666666666666666,1.0
858,1,0.0,0.0,0.0,0.6344384217824278,0.0,0.0,0.0,0.051822148727810165,1.0,0.0,0.0
53,1,0.0,0.0,1.0,0.609227278457078,0.125,0.0,0.0,0.1497654242623688,1.0,0.6666666666666666,0.0
387,0,1.0,0.0,0.0,0.004159838648682718,0.625,0.3333333333333333,0.0,0.09154270340242172,0.0,0.0,0.0
125,0,0.0,0.0,0.0,0.6722551367704526,0.0,0.16666666666666666,0.0,0.15085515328815924,1.0,0.0,0.0
579,0,1.0,0.0,1.0,0.29408798689020543,0.125,0.0,0.0,0.028220722145058292,0.0,0.6666666666666666,1.0
550,1,0.5,0.0,0.0,0.09239884028740704,0.125,0.16666666666666666,0.0,0.07173122281533045,0.0,0.0,0.0
119,0,0.0,0.0,0.0,0.29408798689020543,0.0,0.16666666666666666,0.0,0.4831284260198326,1.0,0.6666666666666666,0.0
13,0,1.0,0.0,0.0,0.24366570023950587,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,0.0
158,0,1.0,0.0,0.0,0.36972141686625487,0.0,0.0,0.0,0.015712553569072387,0.0,0.0,0.0
128,1,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.01393967004027879,0.0,0.0,0.0
654,1,1.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.015281580671177828,0.0,0.3333333333333333,1.0
236,0,1.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.014736618564782174,0.0,0.0,1.0
786,0,1.0,0.0,0.0,0.30669355855288033,0.0,0.0,0.0,0.014151057562208049,0.0,0.0,0.0
242,1,1.0,0.0,1.0,0.29408798689020543,0.125,0.0,0.0,0.030253985132996517,0.0,0.3333333333333333,1.0
352,0,0.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.06831545030031472,1.0,0.0,1.0
863,1,0.0,0.0,1.0,0.5966217067944031,0.0,0.0,0.0,0.050610427826483444,1.0,0.0,0.0
852,0,1.0,0.0,0.0,0.9243665700239505,0.0,0.0,0.0,0.015175789316712771,0.0,0.0,0.0
754,0,1.0,0.0,0.0,0.28148241522753054,0.0,0.0,0.0,0.015411575213749286,0.0,0.0,0.0
533,0,1.0,0.0,0.0,0.20584898525148115,0.125,0.16666666666666666,0.0,0.014110458666029575,0.0,0.6666666666666666,0.0
486,0,1.0,0.0,1.0,0.29408798689020543,0.375,0.16666666666666666,0.0,0.049707687947515,0.0,0.0,1.0
696,0,0.5,0.0,0.0,0.6470439934451027,0.0,0.0,0.0,0.026350245115835676,0.0,0.0,0.0
476,0,0.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.10149724044618187,1.0,0.0,1.0
18,1,0.5,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.025374310111545468,0.0,0.0,1.0
477,0,0.5,0.0,0.0,0.42014370351695446,0.125,0.0,0.0,0.04098927018018883,0.0,0.0,0.0
534,1,1.0,0.0,1.0,0.29408798689020543,0.0,0.3333333333333333,0.0,0.04364049521284362,0.0,0.6666666666666666,1.0
417,1,0.5,0.0,1.0,0.42014370351695446,0.125,0.16666666666666666,0.0,0.06343577527886367,0.0,0.0,0.0
346,1,0.5,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.025374310111545468,1.0,0.0,0.0
243,0,0.5,0.0,0.0,0.35711584520358,0.0,0.0,0.0,0.020494635090094415,0.0,0.0,0.0
345,0,0.5,0.0,0.0,0.44535484684230425,0.0,0.0,0.0,0.025374310111545468,0.0,0.0,0.0
171,0,0.0,0.0,0.0,0.7604941384091768,0.0,0.0,0.0,0.06538764528744409,1.0,0.0,0.0
188,1,0.0,0.0,0.0,0.5588049918063784,0.0,0.0,0.0,0.051822148727810165,0.0,0.0,0.0
801,0,0.5,0.0,0.0,0.42014370351695446,0.0,0.0,0.0,0.025374310111545468,0.0,0.0,0.0
458,1,0.0,0.0,1.0,0.29408798689020543,0.125,0.0,0.0,0.10122885832000206,1.0,0.0,1.0
653,0,1.0,0.0,0.0,0.25627127190218074,0.0,0.0,0.0,0.01646070534336126,0.0,0.0,0.0
452,0,1.0,0.0,0.0,0.29408798689020543,0.125,0.0,0.0,0.03897240290032268,0.0,0.0,1.0
79,1,0.5,0.0,0.0,0.0020168914660279834,0.0,0.3333333333333333,0.0,0.056604230248832196,0.0,0.0,0.0
890,1,0.0,0.0,0.0,0.3192991302155552,0.0,0.0,0.0,0.05855610025741262,1.0,0.6666666666666666,0.0
199,1,1.0,0.0,1.0,0.29408798689020543,0.0,0.0,0.0,0.015126992566498259,0.0,0.3333333333333333,1.0
493,0,0.0,0.0,0.0,0.6848607084331274,0.0,0.0,0.0,0.05953203526170282,1.0,0.0,0.0
814,0,1.0,0.0,1.0,0.06718769696205723,0.5,0.3333333333333333,0.0,0.06104473451835265,0.0,0.0,0.0
527,1,0.5,0.0,1.0,0.6218328501197529,0.0,0.0,0.0,0.020494635090094415,0.0,0.0,0.0
871,0,1.0,0.0,0.0,0.3192991302155552,0.0,0.0,0.0,0.015411575213749286,0.0,0.0,0.0
22,1,0.5,0.0,0.0,0.42014370351695446,0.0,0.0,0.0,0.025374310111545468,1.0,0.0,0.0
886,0,1.0,0.0,1.0,0.483171561830329,0.0,0.8333333333333333,0.0,0.05684821399990475,0.0,0.3333333333333333,0.0
800,0,1.0,0.0,1.0,0.36972141686625487,0.125,0.16666666666666666,0.0,0.04713766070721715,0.0,0.0,0.0
251,0,1.0,0.0,0.0,0.29408798689020543,0.0,0.0,0.0,0.014151057562208049,0.0,0.0,1.0
244,0,1.0,0.0,0.0,0.26887684356485564,0.0,0.0,0.0,0.013907073811135496,0.0,0.0,0.0
702,1,0.0,0.0,0.0,0.43274927517962936,0.0,0.0,0.0,0.05130978285055781,1.0,0.0,0.0
36,0,0.0,0.0,0.0,0.5209882768183537,0.125,0.0,0.0,0.10149724044618187,0.0,0.0,0.0
82,1,1.0,0.0,0.0,0.35711584520358,0.0,0.0,0.0,0.018542765081513996,0.0,0.0,0.0
160,0,1.0,0.0,0.0,0.29408798689020543,1.0,0.3333333333333333,0.0,0.13575255909676825,0.0,0.0,1.0
745,1,1.0,0.0,0.0,0.38232698852892977,0.0,0.0,0.0,0.015468569817999833,0.0,0.0,0.0
